Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Saudi riyal,UAE dirham,Thai baht,Korean won,South African rand,Australian dollar
11/7/79,395.0,237.7,94304.4,187.6,464.2,641.1,3220.3,1293.4,1446.3,7797.8,187273.1,322.5,358.0
11/8/79,389.5,235.3,94877.8,186.8,465.5,647.1,3251.3,1306.5,1460.8,7876.4,189159.3,326.9,360.5
11/9/79,389.5,235.2,94910.3,186.2,463.6,644.5,3220.1,1292.8,1445.5,7794.0,187181.5,322.2,356.7
11/12/79,393.3,238.0,97156.1,186.3,467.1,655.0,3216.6,1320.2,1474.8,7981.0,187111.9,325.0,360.4
11/13/79,387.2,234.1,95666.8,183.5,459.3,643.6,3180.1,1303.8,1456.4,7881.4,184775.0,321.5,354.5
11/14/79,390.0,234.6,94744.9,184.5,459.9,641.8,3147.9,1305.6,1458.5,7892.7,185039.5,321.7,355.0
11/15/79,386.0,232.2,95632.2,180.1,458.7,641.8,3100.9,1281.7,1431.8,7748.2,181652.9,321.7,355.2
11/16/79,390.4,234.2,95287.0,180.8,456.9,636.7,3072.2,1269.9,1418.6,7676.7,179976.4,319.3,354.3
11/19/79,389.9,232.5,95623.4,178.7,459.8,639.4,3136.8,1311.9,1467.4,7783.9,179599.0,324.7,356.3
11/20/79,387.8,231.5,95814.7,178.9,457.6,639.7,3150.6,1317.0,1473.1,7814.1,180295.3,323.5,355.3
11/21/79,396.2,235.6,98469.9,182.2,465.6,651.1,3204.9,1339.7,1498.5,7948.8,183402.8,328.8,363.6
11/22/79,393.2,234.3,98227.8,180.8,464.7,653.0,3189.7,1333.3,1491.4,7910.9,182528.9,327.2,361.0
11/23/79,392.0,233.8,97141.7,181.3,458.7,644.0,3167.6,1324.1,1481.0,7856.1,181264.9,323.1,357.3
11/26/79,395.3,235.0,98613.6,182.8,460.5,649.4,3172.0,1334.2,1468.8,7916.4,182654.6,325.3,359.8
11/27/79,393.8,233.9,98172.4,182.2,460.9,649.3,3178.7,1336.9,1471.7,7932.1,183018.2,326.4,361.0
11/28/79,411.2,244.1,100859.3,189.0,475.1,663.1,3250.6,1367.1,1505.0,8111.6,187159.3,334.3,369.3
11/29/79,411.7,243.8,102304.2,188.6,481.0,666.7,3286.5,1382.3,1521.6,8201.3,189228.9,340.9,375.3
11/30/79,415.7,244.9,104134.1,189.0,488.1,667.2,3310.3,1392.3,1532.6,8260.5,201557.7,345.7,381.4
12/3/79,428.8,250.2,106564.9,193.7,499.2,669.7,3392.3,1435.1,1605.2,8674.1,205514.0,354.5,390.4
12/4/79,431.2,253.4,107709.6,196.5,505.8,692.6,3520.0,1470.5,1644.9,8888.3,210588.0,359.8,396.4
12/5/79,426.4,252.6,104888.5,195.7,497.8,687.2,3473.0,1454.7,1627.2,8793.0,208330.5,353.1,390.1
12/6/79,433.8,256.4,105700.0,198.0,507.1,697.1,3513.1,1471.5,1646.0,8894.3,210730.1,359.0,394.9
12/7/79,430.4,255.9,103067.2,198.6,499.5,693.6,3512.5,1469.3,1643.5,8881.0,210415.8,355.0,389.7
12/10/79,431.2,256.1,100364.8,198.9,502.2,695.8,3521.2,1456.2,1629.3,8779.2,211397.1,357.2,389.9
12/11/79,445.5,262.9,103219.2,203.5,515.1,706.7,3583.4,1480.1,1656.0,8922.8,214854.0,366.7,398.3
12/12/79,446.3,263.0,106939.7,203.5,521.9,720.8,3648.8,1501.1,1679.5,9049.4,217903.0,371.8,407.4
12/13/79,458.8,270.2,110462.5,208.1,535.7,732.3,3701.6,1522.8,1703.7,9180.2,221054.3,379.7,415.0
12/14/79,456.8,269.8,111349.7,207.7,539.1,741.6,3714.0,1529.2,1711.0,9219.3,221993.7,379.6,416.8
12/17/79,469.5,277.0,109990.9,213.6,540.0,740.6,3739.7,1550.4,1732.6,9394.3,222626.1,381.1,418.0
12/18/79,477.8,281.2,113394.5,217.3,555.9,760.8,3832.3,1593.8,1781.1,9657.4,228861.3,391.6,429.2
12/19/79,488.5,287.2,117982.0,221.6,580.4,791.0,3988.0,1658.3,1853.2,10048.1,238120.0,407.8,446.6
12/20/79,471.5,277.6,112844.1,214.4,560.3,763.9,3863.1,1605.9,1794.7,9730.6,230597.3,394.7,432.3
12/21/79,473.1,278.6,113275.7,214.8,558.2,763.2,3839.1,1595.9,1783.5,9670.2,229165.6,391.5,428.4
12/24/79,473.1,277.4,113219.0,214.3,557.1,759.8,3831.7,1595.0,1874.8,9632.2,228724.2,391.8,429.1
12/25/79,473.1,277.4,113219.0,214.3,557.1,759.8,3831.7,1595.0,1874.8,9632.2,228724.2,391.8,429.1
12/26/79,473.1,277.4,113219.0,214.3,557.1,759.8,3831.7,1595.0,1874.8,9632.2,228724.2,391.8,429.1
12/27/79,473.1,275.9,121724.6,211.2,597.2,803.4,4033.7,1682.8,1978.0,10162.7,241319.5,414.1,454.9
12/28/79,512.0,299.0,123650.7,229.1,604.3,820.5,4106.5,1707.8,2007.5,10313.8,244909.5,425.3,465.5
12/31/79,512.0,299.1,125630.3,230.6,611.8,835.6,4189.6,1749.0,2055.9,10645.2,253615.9,434.1,474.3
1/1/80,512.0,299.1,125630.3,230.6,611.8,835.6,4189.6,1749.0,2055.9,10645.2,253615.9,434.1,474.3
1/2/80,559.5,325.3,133142.8,249.6,650.6,881.4,4438.9,1847.5,2171.7,11244.8,267900.9,458.5,501.4
1/3/80,634.0,368.7,150523.2,283.0,739.5,993.1,5023.0,2090.7,2457.5,12724.6,303156.5,522.1,570.2
1/4/80,588.0,342.6,139976.9,262.8,696.3,940.3,4742.2,1973.8,2320.1,12013.2,286207.8,491.9,536.7
1/7/80,633.5,368.2,146612.5,280.1,740.5,994.8,4985.1,2114.5,2439.3,12798.8,300920.8,523.7,567.7
1/8/80,610.0,355.2,144534.5,269.7,720.0,970.4,4852.8,2055.1,2370.8,12439.2,292465.5,508.3,553.1
1/9/80,607.2,353.2,140712.2,267.9,699.4,943.0,4746.4,1996.0,2302.7,12081.8,284062.5,494.1,538.3
1/10/80,602.9,351.3,143335.5,266.8,709.1,961.0,4832.6,2032.3,2344.5,12301.3,289222.4,500.3,546.4
1/11/80,623.0,363.7,144022.2,276.0,710.3,966.0,4851.2,2040.1,2353.5,12348.6,290335.4,501.2,548.8
1/14/80,660.0,385.0,152960.9,290.0,755.3,1025.2,5113.9,2165.6,2413.2,13090.6,305773.5,531.7,581.0
1/15/80,684.0,400.4,163350.7,300.3,794.9,1087.8,5385.8,2278.8,2539.4,13774.8,321754.2,559.3,615.2
1/16/80,760.0,444.1,182227.2,335.1,889.5,1212.6,6066.6,2566.9,2860.3,15515.9,362423.5,626.8,687.9
1/17/80,750.0,438.5,174614.6,329.4,845.6,1160.1,5751.9,2433.7,2712.0,14711.1,343625.8,596.8,655.4
1/18/80,835.0,488.0,197571.0,365.4,958.6,1314.7,6496.2,2748.7,3062.9,16614.8,388091.2,675.5,743.2
1/21/80,850.0,497.9,203368.4,372.2,978.5,1350.9,6710.0,2838.3,3163.1,17236.5,396578.9,687.4,760.3
1/22/80,737.5,433.1,182912.2,324.1,883.9,1228.9,6074.5,2578.5,2873.6,15659.0,360284.7,624.4,687.4
1/23/80,695.0,407.4,154157.6,305.0,753.4,1044.6,5166.9,2193.3,2444.3,13319.5,306455.3,531.4,584.4
1/24/80,717.0,420.8,170461.3,314.7,824.3,1145.9,5661.0,2403.0,2678.0,14593.1,335759.9,582.1,642.3
1/25/80,668.0,392.4,165544.6,295.1,802.5,1117.0,5533.2,2348.8,2617.6,14263.7,328181.1,565.1,626.8
1/28/80,624.0,367.7,151060.7,277.5,731.7,1018.3,5066.1,2151.2,2363.8,13064.0,300576.9,513.9,569.6
1/29/80,674.3,397.0,161914.9,298.7,789.9,1093.5,5432.2,2310.1,2538.4,14028.6,322772.1,553.0,611.8
1/30/80,691.0,406.3,168187.9,305.1,817.5,1130.6,5616.6,2388.5,2624.5,14504.8,333729.1,574.2,634.6
1/31/80,653.0,385.0,159889.7,288.1,774.1,1094.9,5329.6,2266.5,2490.5,13763.8,387525.2,546.1,603.8
2/1/80,676.5,398.9,162339.9,297.5,780.8,1103.6,5385.3,2284.3,2510.1,13872.4,390583.9,552.6,609.9
2/4/80,669.8,394.5,161421.2,293.0,778.6,1096.7,5330.7,2246.4,2499.2,13572.3,386604.8,549.9,606.3
2/5/80,682.0,401.6,158624.5,297.8,767.7,1074.6,5243.8,2205.4,2453.7,13325.0,379561.1,541.0,597.1
2/6/80,709.0,416.0,167040.1,306.6,806.6,1117.4,5467.3,2299.4,2558.3,13892.9,395737.3,569.9,627.8
2/7/80,699.3,411.0,169113.2,304.0,815.6,1138.6,5560.2,2338.5,2601.7,14129.0,402461.5,575.5,634.2
2/8/80,692.0,407.2,166396.4,301.1,797.8,1114.3,5443.8,2288.5,2546.1,13826.9,393857.3,562.8,621.3
2/11/80,710.5,416.9,172540.4,308.3,828.4,1156.5,5636.6,2368.8,2672.6,14311.7,407666.2,583.9,645.5
2/12/80,694.5,408.2,170027.7,302.4,816.6,1140.4,5567.6,2340.6,2640.8,14141.4,402815.2,574.7,636.0
2/13/80,696.8,408.2,168263.8,301.8,806.8,1122.3,5475.3,2301.8,2597.0,13907.0,396138.2,566.5,628.5
2/14/80,682.0,399.8,167463.9,294.9,798.4,1114.0,5405.7,2272.5,2564.0,13730.3,391103.8,560.2,621.4
2/15/80,667.0,391.9,163960.4,290.6,783.2,1099.0,5352.2,2244.9,2532.9,13563.5,386352.6,548.8,607.4
2/18/80,661.5,389.0,162932.8,288.1,773.7,1083.3,5260.2,2236.2,2488.2,13506.8,380859.9,540.9,600.5
2/19/80,652.3,385.1,162367.1,287.1,767.3,1084.2,5292.9,2248.4,2501.8,13580.6,382941.3,537.0,599.5
2/20/80,606.0,357.6,153816.8,265.9,721.2,1027.5,4980.6,2116.7,2355.2,12785.2,361902.6,507.5,566.1
2/21/80,665.0,392.3,158940.8,290.7,744.1,1060.3,5138.4,2181.4,2427.2,13175.8,372961.3,523.8,586.0
2/22/80,630.0,373.4,159073.9,276.6,740.7,1069.4,5138.1,2181.3,2427.1,13175.2,372942.1,521.0,584.5
2/25/80,616.5,366.2,155220.8,270.8,719.2,1043.7,4992.9,2097.1,2333.1,12708.6,362299.8,505.6,568.0
2/26/80,642.3,381.8,157881.5,282.1,731.9,1063.5,5092.1,2136.8,2377.3,12949.4,369163.1,514.9,579.5
2/27/80,636.0,377.8,156184.6,278.0,719.9,1047.0,5022.3,2100.8,2337.3,12731.2,362944.9,508.7,572.4
2/28/80,646.0,383.8,158453.0,282.7,731.0,1068.0,5097.4,2133.2,2373.3,12927.5,368540.8,515.2,580.6
2/29/80,637.0,381.5,161056.0,280.3,732.6,1089.7,5138.1,2151.2,2393.3,13036.5,371647.9,516.8,583.7
3/3/80,633.8,380.8,157829.4,282.7,727.8,1092.5,5159.6,2162.2,2403.7,13041.2,375020.3,513.8,581.7
3/4/80,631.3,380.2,155964.8,282.2,729.3,1088.4,5137.2,2154.1,2394.7,12992.3,373616.3,524.2,575.7
3/5/80,643.5,387.8,158456.9,287.1,735.0,1097.9,5200.4,2178.6,2421.9,13140.3,377871.7,517.8,584.9
3/6/80,626.0,378.6,157449.7,280.3,731.5,1087.5,5144.0,2160.9,2402.2,13033.3,374792.8,510.8,576.3
3/7/80,609.0,368.7,149300.3,273.3,696.8,1033.6,4893.2,2056.4,2286.1,12403.4,356680.4,486.7,549.2
3/10/80,585.0,356.0,149108.2,263.9,700.5,1045.0,4909.2,2009.8,2254.3,12249.1,358492.4,486.8,550.4
3/11/80,570.3,347.6,140653.2,256.1,662.5,987.5,4616.1,1890.7,2120.7,11523.1,337243.2,459.9,518.9
3/12/80,585.7,356.2,144158.7,262.1,678.7,1007.6,4709.7,1929.1,2163.7,11756.9,344085.7,470.5,532.1
3/13/80,556.5,340.7,142477.0,250.3,671.2,1001.1,4667.5,1911.8,2144.3,11651.3,340996.7,463.9,524.8
3/14/80,523.0,322.6,125192.7,236.2,592.4,881.9,4093.9,1679.8,1884.1,10237.9,299629.3,407.0,459.3
3/17/80,484.0,304.9,119725.5,221.5,568.9,859.0,3933.4,1608.1,1801.4,9764.8,289961.9,388.9,440.4
3/18/80,481.5,303.6,117852.0,219.5,558.8,842.6,3844.2,1581.4,1771.6,9603.2,285162.8,384.0,436.1
3/19/80,527.0,331.6,127738.3,240.3,604.2,910.6,4181.7,1715.7,1921.9,10418.3,309368.1,416.2,473.0
3/20/80,561.0,351.6,139356.8,255.2,661.2,988.4,4553.7,1868.3,2092.9,11345.1,336888.7,453.7,515.7
3/21/80,525.0,331.0,133167.0,240.9,632.0,953.7,4367.8,1796.8,2012.9,10911.1,324002.1,432.9,492.8
3/24/80,558.3,353.8,135533.0,255.7,644.7,971.7,4441.0,1803.8,2023.0,11049.4,328849.3,440.3,500.3
3/25/80,547.3,348.0,136687.0,249.8,653.3,984.5,4474.4,1812.5,2032.8,11102.7,330434.6,444.0,505.8
3/26/80,507.5,322.0,130772.0,231.1,621.9,941.9,4272.9,1730.9,1941.3,10602.8,315557.3,424.6,484.2
3/27/80,485.3,311.6,121528.0,223.1,577.2,890.2,3975.0,1617.4,1814.0,9907.7,294868.4,393.5,448.6
3/28/80,490.0,315.8,122274.7,225.4,580.4,894.8,4010.5,1631.8,1830.2,9996.1,297500.5,396.8,452.6
3/31/80,494.5,321.6,125800.0,228.5,599.5,931.9,4155.4,1683.5,1890.5,10312.8,294925.4,407.5,465.2
4/1/80,509.5,335.2,131003.6,237.8,616.6,963.9,4239.4,1740.3,1954.2,10660.6,304870.5,417.1,477.5
4/2/80,500.5,326.9,125713.3,232.3,592.6,923.2,4064.9,1673.1,1878.8,10248.9,293096.8,403.3,464.0
4/3/80,485.8,318.0,126416.9,227.1,585.7,916.8,4037.1,1641.9,1867.0,9989.3,291257.1,397.7,458.3
4/4/80,485.8,318.0,126416.9,227.1,585.7,920.9,4037.1,1641.9,1867.0,9989.3,291257.1,398.4,456.2
4/7/80,485.8,318.0,126416.9,227.1,585.7,916.8,4037.1,1641.9,1841.7,9989.3,291257.1,397.7,458.3
4/8/80,528.0,343.7,134324.7,243.7,614.0,958.1,4211.7,1710.5,1918.6,10406.3,303413.6,419.7,483.5
4/9/80,554.0,352.1,138632.0,254.1,645.1,978.6,4425.4,1794.1,2012.4,10914.9,318243.8,442.2,504.6
4/10/80,526.0,333.4,135307.2,240.7,636.0,954.3,4354.7,1765.4,1980.2,10740.6,313162.0,436.0,496.8
4/11/80,530.5,335.4,134605.4,241.6,627.0,932.3,4296.4,1732.5,1943.4,10540.7,307331.6,430.0,487.7
4/14/80,529.8,334.0,133915.5,240.5,629.3,929.1,4289.7,1783.1,2000.9,10885.0,306861.1,430.3,488.4
4/15/80,497.5,317.8,125263.8,227.6,587.7,884.8,4016.3,1670.9,1875.0,10200.2,287555.7,400.0,455.4
4/16/80,520.0,327.6,128027.8,234.5,609.1,890.2,4108.5,1706.3,1914.6,10415.9,293635.1,414.4,468.5
4/17/80,513.0,321.7,127300.1,230.7,605.8,886.0,4118.0,1695.0,1902.0,10347.3,291702.4,412.6,467.1
4/18/80,515.6,323.5,127464.1,232.3,606.1,890.9,4127.0,1698.8,1906.2,10370.0,292342.2,412.7,467.9
4/21/80,506.0,316.6,127982.3,226.6,604.5,883.4,4095.7,1695.7,1904.3,10346.3,290640.1,412.4,466.8
4/22/80,502.4,315.6,123652.7,224.5,585.4,859.7,3964.2,1635.4,1836.6,9978.4,280306.0,398.7,450.7
4/23/80,506.5,313.0,124073.8,223.7,596.7,861.5,4010.0,1655.8,1859.4,10102.7,283796.7,408.1,458.6
4/24/80,515.7,317.8,125400.9,227.6,608.1,874.4,4089.5,1679.6,1886.1,10247.7,287870.5,413.7,465.0
4/25/80,551.5,339.0,135211.0,242.3,652.8,936.2,4369.9,1794.7,2015.4,10950.3,307606.8,443.4,498.8
4/28/80,524.3,320.3,129141.8,229.6,635.2,894.7,4230.5,1790.6,2001.6,10922.0,297265.1,429.4,481.3
4/29/80,513.8,314.2,122713.2,226.3,610.1,856.5,4084.8,1726.6,1930.0,10531.2,286629.2,410.5,460.3
4/30/80,518.0,317.3,124139.1,229.4,616.1,865.5,4155.2,1756.3,1963.2,10712.7,306587.7,415.1,465.2
5/1/80,490.0,300.1,121972.0,216.8,604.0,845.7,4060.1,1716.1,1918.3,10467.6,299571.3,405.9,455.9
5/2/80,512.5,316.7,122553.8,227.2,608.4,863.8,4065.5,1702.6,1931.0,10536.9,301555.6,407.6,458.6
5/5/80,512.5,316.7,122553.8,227.2,608.4,863.8,4065.5,1702.6,1903.9,10536.9,301555.6,407.6,458.6
5/6/80,512.5,312.4,119955.7,224.8,614.3,855.1,4089.6,1709.1,1911.1,10577.0,302702.2,411.7,462.2
5/7/80,510.0,310.2,118039.8,223.5,602.6,839.6,4035.0,1680.2,1878.8,10398.2,297586.1,403.9,453.0
5/8/80,515.8,314.8,119896.3,225.6,606.0,852.9,4060.3,1692.3,1892.3,10472.7,299716.8,407.1,457.0
5/9/80,508.3,312.7,118309.9,224.2,602.9,857.8,4062.0,1695.3,1895.7,10491.4,300253.7,404.7,454.6
5/12/80,513.3,313.4,115682.0,225.0,601.5,848.0,4027.6,1684.9,1893.0,10427.0,298411.2,404.7,452.0
5/13/80,512.0,312.5,115744.7,224.3,600.4,848.5,4041.1,1685.8,1894.0,10432.7,298572.8,405.2,452.8
5/14/80,525.0,320.1,118041.7,229.4,608.5,861.5,4089.7,1706.1,1916.8,10558.1,302160.5,409.8,458.2
5/15/80,517.0,314.9,117466.1,224.7,608.1,858.3,4061.3,1689.6,1898.3,10456.4,299251.0,407.9,456.5
5/16/80,516.5,315.6,118404.8,226.1,606.0,860.9,4089.8,1701.5,1911.7,10529.9,301354.6,407.9,457.7
5/19/80,513.8,314.6,117862.8,225.0,605.2,862.8,4071.6,1714.4,1915.1,10478.0,300836.4,407.3,456.6
5/20/80,507.8,311.1,115489.4,221.6,598.4,856.7,4029.4,1691.2,1889.2,10336.2,296766.4,402.7,450.4
5/21/80,513.5,312.2,114978.9,220.2,592.8,850.3,3987.8,1667.6,1862.9,10192.3,292635.3,402.9,449.6
5/22/80,501.0,304.4,113637.3,215.1,589.3,844.4,4115.7,1656.1,1850.0,10121.7,290607.3,399.3,445.6
5/23/80,511.3,309.1,112876.1,218.0,592.1,843.0,3968.6,1654.5,1848.3,10112.0,290330.8,400.2,447.0
5/26/80,511.3,309.1,112876.1,218.0,592.1,843.0,3968.6,1654.5,1848.3,10112.0,290330.8,400.2,447.0
5/27/80,514.8,308.5,112688.0,217.2,595.5,842.2,3915.4,1648.6,1841.6,10075.8,289289.1,398.8,447.7
5/28/80,526.5,316.7,117061.6,223.2,609.0,863.0,4075.7,1688.2,1885.9,10317.9,296239.9,410.3,456.9
5/29/80,519.6,313.2,116567.3,221.4,604.4,862.6,4068.4,1687.5,1885.1,10313.4,296112.9,410.1,455.1
5/30/80,535.5,323.1,118403.7,228.4,615.4,880.4,4152.3,1722.2,1923.9,10526.0,316820.6,416.2,463.6
6/2/80,561.5,339.1,125847.1,240.2,652.1,933.9,4419.7,1885.9,2097.9,11503.3,336737.4,438.7,492.2
6/3/80,552.5,333.8,123342.6,239.8,643.6,918.2,4407.8,1884.4,2096.2,11494.3,336475.6,432.6,484.5
6/4/80,571.5,344.4,125695.1,246.1,657.5,934.8,4478.8,1914.8,2130.0,11679.4,341892.7,442.4,495.7
6/5/80,581.8,350.6,127975.0,249.6,672.8,957.3,4573.1,1953.3,2172.8,11914.4,348772.5,451.3,506.4
6/6/80,597.0,358.2,130788.6,255.0,687.0,977.1,4606.8,2000.2,2224.9,12200.1,357136.6,463.1,518.7
6/9/80,623.8,373.9,135856.0,265.3,721.9,1018.3,4897.8,2087.2,2322.1,12744.8,373160.5,487.0,543.3
6/10/80,604.0,362.2,130892.8,258.9,697.6,984.6,4756.9,2032.9,2261.7,12413.4,363455.2,474.4,525.0
6/11/80,596.0,358.1,129475.4,255.3,682.0,969.8,4676.6,1993.1,2217.4,12170.2,356334.5,465.1,514.7
6/12/80,590.0,354.4,127579.0,252.2,676.0,956.8,4617.2,1967.8,2189.2,12015.6,351808.0,456.5,508.8
6/13/80,608.4,364.0,131880.7,259.8,698.2,983.9,4768.5,2034.1,2263.0,12420.7,363670.3,471.5,526.7
6/16/80,595.0,357.4,129344.1,254.2,687.7,976.8,4690.6,1993.3,2215.9,12141.2,357733.8,462.5,517.3
6/17/80,591.8,356.3,127674.5,254.0,680.5,964.2,4646.3,1975.3,2196.0,12032.1,354518.6,457.2,511.3
6/18/80,602.5,362.2,130739.8,258.3,692.2,976.7,4732.0,2011.8,2236.5,12254.0,361058.1,465.9,520.4
6/19/80,599.0,360.4,129368.3,256.5,688.0,973.0,4691.7,1994.6,2217.4,12149.5,357977.7,462.4,516.2
6/20/80,602.9,362.8,131053.8,258.2,693.9,985.5,4742.9,2013.6,2238.5,12265.3,361389.9,467.0,522.8
6/23/80,596.5,358.5,128768.7,254.7,685.0,973.4,4662.1,1982.4,2203.8,12088.0,355790.4,460.6,514.4
6/24/80,603.0,363.0,129900.8,258.1,689.4,982.0,4710.5,1999.9,2223.2,12194.3,358918.6,463.1,518.6
6/25/80,622.5,374.6,135572.4,266.5,717.2,1019.3,4889.6,2075.9,2307.7,12657.9,372564.3,480.8,538.6
6/26/80,624.5,375.7,135432.1,266.4,718.6,1014.7,4877.3,2070.7,2302.0,12626.2,371630.8,481.3,538.5
6/27/80,637.5,383.6,137358.8,271.6,725.7,1027.8,4937.0,2096.0,2330.1,12780.7,376179.5,486.5,546.5
6/30/80,653.5,392.7,145558.9,277.3,762.4,1078.9,5150.4,2204.1,2451.5,13466.5,399487.4,509.8,573.4
7/1/80,660.0,396.8,143974.2,279.6,753.9,1067.3,5102.2,2179.1,2423.7,13313.4,394947.8,504.6,567.3
7/2/80,661.5,397.9,146799.7,280.6,771.1,1087.5,5235.0,2234.8,2485.6,13653.8,405044.3,516.6,580.9
7/3/80,663.5,398.8,145779.6,282.6,760.5,1072.8,5198.7,2219.3,2468.3,13558.9,402229.6,513.8,573.1
7/4/80,666.5,399.0,146398.3,282.6,763.5,1075.3,5193.6,2222.2,2471.6,13576.9,402763.6,513.6,576.2
7/7/80,667.5,397.5,145015.0,280.2,760.1,1057.6,5107.7,2190.6,2439.3,13383.9,397036.4,511.3,571.4
7/8/80,687.5,408.8,150884.4,289.7,787.4,1096.8,5353.6,2274.9,2533.1,13898.8,412311.7,527.4,594.7
7/9/80,671.0,399.4,148000.1,282.8,775.9,1082.0,5271.5,2240.0,2494.3,13685.7,405991.4,518.9,584.4
7/10/80,656.5,390.6,144309.6,276.4,762.6,1062.4,5165.9,2194.7,2443.9,13409.2,397787.6,508.4,572.5
7/11/80,667.0,397.1,144390.9,280.5,764.0,1057.5,5147.9,2187.5,2435.8,13364.9,396473.3,507.2,571.0
7/14/80,650.0,387.2,141627.4,273.6,746.4,1041.5,5031.4,2155.1,2403.7,13165.8,388135.3,496.1,558.6
7/15/80,619.5,370.3,135910.9,261.1,715.5,1000.3,4828.3,2064.8,2302.9,12613.7,371859.4,475.2,535.6
7/16/80,624.8,372.9,136679.4,263.3,718.6,1002.9,4856.6,2076.8,2316.4,12687.4,374034.0,477.9,537.5
7/17/80,627.3,373.0,137765.3,263.4,724.6,1006.4,4883.4,2088.3,2329.2,12757.5,376100.3,480.9,542.2
7/18/80,606.0,362.0,134356.8,255.2,703.0,982.6,4742.0,2026.9,2260.7,12382.4,365041.8,465.9,525.6
7/21/80,617.5,368.1,136397.6,259.5,715.4,995.0,4803.9,2052.5,2295.0,12560.1,370586.6,473.7,534.3
7/22/80,613.0,364.4,135142.0,256.7,705.0,976.9,4726.8,2015.3,2253.4,12332.4,363870.5,466.4,525.7
7/23/80,631.3,375.6,141516.4,264.7,728.8,1011.7,4891.8,2085.6,2332.1,12763.0,376573.8,481.7,545.4
7/24/80,643.0,381.8,141870.5,268.3,732.6,1013.0,4894.4,2087.0,2333.6,12771.0,376810.3,484.1,547.5
7/25/80,651.8,387.4,147061.5,272.5,754.5,1043.6,5038.6,2147.3,2401.0,13140.0,387699.1,496.4,562.3
7/28/80,643.5,383.1,145257.8,269.6,743.2,1028.2,4958.8,2126.0,2364.3,12986.2,380473.4,485.9,552.1
7/29/80,646.8,387.6,146432.3,272.8,750.9,1048.4,5038.0,2162.1,2404.5,13206.8,386937.6,491.7,558.9
7/30/80,629.0,380.1,144591.4,267.8,742.2,1048.1,5002.8,2151.9,2393.1,13144.7,385117.1,484.5,552.2
7/31/80,614.3,372.4,140586.5,262.2,718.1,1019.5,4813.2,2094.3,2329.0,12792.6,378648.5,471.5,537.0
8/1/80,622.0,379.3,145224.0,266.6,741.2,1063.3,5014.0,2177.7,2421.8,13301.9,393724.3,489.1,555.8
8/4/80,630.8,383.0,140612.5,269.2,720.5,1027.0,4846.4,2060.7,2291.8,12619.3,381221.8,474.6,540.0
8/5/80,630.5,381.3,142246.5,267.7,727.1,1031.5,4892.4,2071.0,2303.2,12682.1,383119.5,478.3,544.7
8/6/80,627.8,378.3,141578.0,264.3,726.3,1024.1,4851.2,2053.5,2283.8,12575.3,379893.5,478.0,543.0
8/7/80,629.5,381.7,142816.2,265.6,732.7,1039.9,4913.8,2070.5,2302.7,12679.4,383036.8,480.8,547.1
8/8/80,630.0,382.1,142898.2,265.6,730.1,1041.1,4902.9,2065.0,2296.5,12645.3,382007.9,480.2,546.2
8/11/80,617.0,374.8,138793.7,260.1,712.8,1012.3,4769.4,2036.2,2264.2,12502.4,371900.9,467.5,531.6
8/12/80,605.0,367.2,136668.6,254.9,711.1,1006.3,4762.3,2030.7,2258.0,12468.1,370879.6,466.3,528.9
8/13/80,615.3,373.5,137968.4,258.9,713.6,1012.9,4776.4,2037.5,2265.6,12509.8,372120.7,467.9,531.5
8/14/80,626.0,381.2,139857.3,263.4,722.1,1025.0,4830.5,2060.5,2291.2,12651.4,376331.3,472.7,537.4
8/15/80,624.5,380.0,141214.9,262.3,725.5,1030.2,4845.6,2066.9,2298.4,12690.9,377507.9,474.9,540.5
8/18/80,612.3,374.4,137902.2,258.1,708.8,1006.8,4719.3,2020.3,2244.0,12384.2,368995.7,463.1,526.8
8/19/80,624.0,382.5,139299.3,264.4,722.7,1030.8,4847.1,2066.8,2295.6,12669.1,377483.4,471.9,536.3
8/20/80,634.8,388.6,139604.7,268.0,722.5,1032.6,4846.3,2066.5,2295.2,12667.0,377420.3,473.1,537.4
8/21/80,645.3,395.4,143909.8,272.3,742.9,1060.1,4981.6,2124.2,2359.3,13020.8,387963.3,486.9,553.1
8/22/80,639.2,393.7,143087.0,270.1,741.1,1071.5,4966.8,2124.0,2359.1,13025.1,387930.5,485.7,552.1
8/25/80,639.2,393.7,143087.0,270.1,741.1,1071.5,4966.8,2124.0,2359.1,13025.1,387930.5,485.6,552.1
8/26/80,628.9,386.8,137957.3,264.2,728.8,1045.9,4871.6,2077.3,2307.2,12738.6,379397.0,477.8,540.5
8/27/80,633.9,389.5,139056.5,265.1,732.6,1051.9,4884.0,2079.9,2310.1,12754.6,379872.9,479.4,543.5
8/28/80,635.3,388.4,138170.2,265.9,732.8,1042.2,4915.7,2084.5,2315.2,12782.7,380712.0,479.9,543.7
8/29/80,631.3,386.5,138824.3,263.4,733.3,1045.0,4903.6,2078.4,2308.5,12745.4,390549.1,479.8,543.8
9/1/80,628.8,384.2,136452.8,261.2,724.2,1030.2,4823.3,2073.5,2302.4,12721.7,384243.3,473.2,536.3
9/2/80,640.0,389.7,136488.8,264.6,730.2,1034.2,4860.0,2090.8,2312.9,12779.9,386000.6,476.5,540.1
